DATE	r	dp	rf	inf	dc	rr	rrf	z1	z2	z3	z4
1979.2	-0.01768547	-3.09944970	0.02004914	0.02712867	-0.00405013	-0.04481414	-0.00707953	-3.06785146	0.02004914	0.02310758	0.00330594
1979.3	0.20585171	-3.25263946	0.02159029	0.02403962	0.01096147	0.18181209	-0.00244933	-3.14893007	0.02004914	0.01511364	-0.00491668
1979.4	0.09637961	-3.28149619	0.02159029	0.02810489	-0.00551507	0.06827471	-0.00651460	-3.09944970	0.02004914	0.02712867	-0.00405013
1980.1	0.03884853	-3.23125210	0.02225442	0.02283204	0.00212412	0.01601649	-0.00057762	-3.25263946	0.02159029	0.02403962	0.01096147
1980.2	0.20719220	-3.34776089	0.02482555	0.02672765	0.01818946	0.18046455	-0.00190210	-3.28149619	0.02159029	0.02810489	-0.00551507
1980.3	0.10374361	-3.37541268	0.02572938	0.01958713	0.01187543	0.08415648	0.00614225	-3.23125210	0.02225442	0.02283204	0.00212412
1980.4	0.02171159	-3.34330590	0.02509704	0.01921084	-0.02329650	0.00250075	0.00588621	-3.34776089	0.02482555	0.02672765	0.01818946
1981.1	-0.03948955	-3.26418705	0.02871135	0.02298952	0.02402010	-0.06247907	0.00572183	-3.37541268	0.02572938	0.01958713	0.01187543
1981.2	-0.01683085	-3.22032688	0.02993417	0.02247286	0.01282314	-0.03930370	0.00746131	-3.34330590	0.02509704	0.01921084	-0.02329650
1981.3	-0.19986657	-3.00879725	0.03123931	0.02000067	0.00126458	-0.21986724	0.01123864	-3.26418705	0.02871135	0.02298952	0.02402010
1981.4	0.03084244	-3.02098854	0.03159207	0.04264212	-0.02391095	-0.01179968	-0.01105004	-3.22032688	0.02993417	0.02247286	0.01282314
1982.1	-0.23302976	-2.76595478	0.03115104	0.01693361	0.02252640	-0.24996337	0.01421743	-3.00879725	0.03123931	0.02000067	0.00126458
1982.2	0.04403220	-2.84138161	0.04292046	0.02396428	-0.01272098	0.02006792	0.01895617	-3.02098854	0.03159207	0.04264212	-0.02391095
1982.3	0.08242571	-2.92450989	0.03596014	0.03402298	0.01363770	0.04840274	0.00193717	-2.76595478	0.03115104	0.01693361	0.02252640
1982.4	-0.00612874	-2.92818578	0.02748251	0.02777956	-0.01381111	-0.03390831	-0.00029705	-2.84138161	0.04292046	0.02396428	-0.01272098
1983.1	0.08296152	-3.02304181	0.02243732	0.02201613	0.01505968	0.06094539	0.00042119	-2.92450989	0.03596014	0.03402298	0.01363770
1983.2	0.17511314	-3.15893379	0.03299818	0.02154184	-0.00087664	0.15357129	0.01145633	-2.92818578	0.02748251	0.02777956	-0.01381111
1983.3	0.17457328	-3.30869113	0.02817587	0.01626052	0.01545257	0.15831276	0.01191535	-3.02304181	0.02243732	0.02201613	0.01505968
1983.4	0.09774539	-3.36778195	0.02262009	0.02390552	-0.01132846	0.07383987	-0.00128543	-3.15893379	0.03299818	0.02154184	-0.00087664
1984.1	-0.03936472	-3.28903008	0.02048715	-0.00473560	0.01311916	-0.03462912	0.02522275	-3.30869113	0.02817587	0.01626052	0.01545257
1984.2	-0.11606202	-3.12004911	0.03079765	0.00315956	-0.00032834	-0.11922158	0.02763809	-3.36778195	0.02262009	0.02390552	-0.01132846
1984.3	0.12504461	-3.19457353	0.02662996	0.01253935	0.01201561	0.11250526	0.01409061	-3.28903008	0.02048715	-0.00473560	0.01311916
1984.4	-0.01855101	-3.12202138	0.02296241	0.01392134	0.01507966	-0.03247235	0.00904107	-3.12004911	0.03079765	0.00315956	-0.00032834
1985.1	0.14992232	-3.22353667	0.02893412	0.01373019	0.01308701	0.13619213	0.01520393	-3.19457353	0.02662996	0.01253935	0.01201561
1985.2	0.06252305	-3.23999732	0.03389482	0.02395324	0.01095342	0.03856981	0.00994158	-3.12202138	0.02296241	0.01392134	0.01507966
1985.3	0.14849242	-3.33844796	0.03280092	0.02194675	0.01203231	0.12654567	0.01085417	-3.22353667	0.02893412	0.01373019	0.01308701
1985.4	0.02040441	-3.31118302	0.03744959	0.02005798	-0.02036759	0.00034643	0.01739161	-3.23999732	0.03389482	0.02395324	0.01095342
1986.1	0.11902937	-3.36462440	0.04432725	0.02244133	0.01024852	0.09658804	0.02188592	-3.33844796	0.03280092	0.02194675	0.01203231
1986.2	0.05235428	-3.34628315	0.03467948	0.01650656	0.01273362	0.03584772	0.01817292	-3.31118302	0.03744959	0.02005798	-0.02036759
1986.3	0.04972972	-3.32816070	0.02917895	0.02559062	-0.01185210	0.02413910	0.00358833	-3.36462440	0.04432725	0.02244133	0.01024852
1986.4	0.16789550	-3.43216187	0.04033831	0.02883555	-0.00010782	0.13905995	0.01150276	-3.34628315	0.03467948	0.01650656	0.01273362
1987.1	0.16987526	-3.55312553	0.03474476	0.01919445	0.00095955	0.15068081	0.01555031	-3.32816070	0.02917895	0.02559062	-0.01185210
1987.2	0.06951114	-3.56482281	0.03596014	0.01509463	0.01540450	0.05441651	0.02086552	-3.43216187	0.04033831	0.02883555	-0.00010782
1987.3	0.25063965	-3.76067625	0.02884504	0.01609942	0.01041830	0.23454023	0.01274562	-3.55312553	0.03474476	0.01919445	0.00095955
1987.4	-0.47589294	-3.22685759	0.02629262	0.01705279	0.00085184	-0.49294573	0.00923984	-3.56482281	0.03596014	0.01509463	0.01540450
1988.1	0.08138550	-3.24892275	0.02396387	0.01795380	-0.00930139	0.06343169	0.00601007	-3.76067625	0.02884504	0.01609942	0.01041830
1988.2	0.10484999	-3.30855439	0.02344088	0.01763714	-0.00557566	0.08721284	0.00580374	-3.22685759	0.02629262	0.01705279	0.00085184
1988.3	0.01263287	-3.27169660	0.02678723	0.01847628	0.01846136	-0.00584341	0.00831095	-3.24892275	0.02396387	0.01795380	-0.00930139
1988.4	-0.04416090	-3.15733398	0.03205432	0.02038576	0.00845931	-0.06454665	0.01166857	-3.30855439	0.02344088	0.01763714	-0.00557566
1989.1	-0.00906093	-3.07069292	0.03487526	0.01003913	0.00532836	-0.01910005	0.02483613	-3.27169660	0.02678723	0.01847628	0.01846136
