DATE	r	dp	rf	inf	dc	rr	rrf	z1	z2	z3	z4
1979.2	0.12741560	-2.52697943	0.01637670	0.02991676	0.01418480	0.09749884	-0.01354006	-2.51712823	0.01738152	0.02020271	0.00714019
1979.3	0.18143533	-2.66114753	0.01926341	0.03109059	-0.00281840	0.15034474	-0.01182718	-2.45701915	0.01614244	0.02415046	0.00844446
1979.4	-0.06721944	-2.54373988	0.02609000	0.02618478	0.01619274	-0.09340422	-0.00009478	-2.52697943	0.01637670	0.02991676	0.01418480
1980.1	0.00016999	-2.53226244	0.02871135	0.04090151	-0.01045384	-0.04073153	-0.01219017	-2.66114753	0.01926341	0.03109059	-0.00281840
1980.2	0.09728550	-2.54176911	0.03046590	0.02822389	0.00117762	0.06906161	0.00224201	-2.54373988	0.02609000	0.02618478	0.01619274
1980.3	0.01442052	-2.47242487	0.02929015	0.03105272	0.00941622	-0.01663220	-0.00176257	-2.53226244	0.02871135	0.04090151	-0.01045384
1980.4	0.01877563	-2.41332673	0.02692195	0.02837070	-0.00106088	-0.00959507	-0.00144875	-2.54176911	0.03046590	0.02822389	0.00117762
1981.1	0.03268208	-2.33619358	0.02581959	0.02928719	0.01748591	0.00339488	-0.00346760	-2.47242487	0.02929015	0.03105272	0.00941622
1981.2	-0.29559328	-1.97297923	0.02770639	0.03339208	0.01347571	-0.32898537	-0.00568570	-2.41332673	0.02692195	0.02837070	-0.00106088
1981.3	0.15431210	-2.06649373	0.04543451	0.04023069	-0.01085495	0.11408141	0.00520383	-2.33619358	0.02581959	0.02928719	0.01748591
1981.4	0.04460332	-2.05181081	0.04091207	0.02646069	0.01152007	0.01814263	0.01445139	-1.97297923	0.02770639	0.03339208	0.01347571
1982.1	0.12430837	-2.17335669	0.03593849	0.03323569	0.00542020	0.09107268	0.00270280	-2.06649373	0.04543451	0.04023069	-0.01085495
1982.2	-0.01406850	-2.14412941	0.03650082	0.02639449	0.00604005	-0.04046299	0.01010633	-2.05181081	0.04091207	0.02646069	0.01152007
1982.3	0.01945943	-2.24719769	0.03706189	0.01007928	-0.00154820	0.00938015	0.02698262	-2.17335669	0.03593849	0.03323569	0.00542020
1982.4	0.02569991	-2.36972967	0.03299818	0.02266386	0.00095716	0.00303605	0.01033432	-2.14412941	0.03650082	0.02639449	0.00604005
