DATE	r	dp	rf	inf	dc	rr	rrf	z1	z2	z3	z4
1980.3	0.33040027	-4.03968594	0.03905856	0.04792847	0.00726804	0.28247180	-0.00886991	-3.73166170	0.03606837	0.05794724	0.00527160
1980.4	0.20096093	-4.17755227	0.03935775	0.05043085	-0.00931630	0.15053007	-0.01107310	-3.78816954	0.03993376	0.03684627	0.00666218
1981.1	0.32563516	-4.39864394	0.04072097	0.05246357	0.00806893	0.27317159	-0.01174260	-4.03968594	0.03905856	0.04792847	0.00726804
1981.2	-0.04559378	-4.27687414	0.04159038	0.03922071	0.00033352	-0.08481449	0.00236967	-4.17755227	0.03935775	0.05043085	-0.00931630
1981.3	-0.13113427	-4.09492473	0.04541367	0.02947582	-0.00967866	-0.16061009	0.01593785	-4.39864394	0.04072097	0.05246357	0.00806893
1981.4	-0.00057016	-4.05497001	0.04624617	0.04463215	0.00814927	-0.04520232	0.00161401	-4.27687414	0.04159038	0.03922071	0.00033352
1982.1	0.05695956	-4.09330510	0.04717943	0.03700520	0.00286316	0.01995436	0.01017424	-4.09492473	0.04541367	0.02947582	-0.00967866
1982.2	-0.22671241	-3.81775883	0.04709662	0.03013411	0.01102922	-0.25684652	0.01696251	-4.05497001	0.04624617	0.04463215	0.00814927
1982.3	0.06129263	-3.83696192	0.04697234	0.04711016	-0.00290282	0.01418247	-0.00013782	-4.09330510	0.04717943	0.03700520	0.00286316
1982.4	0.03235295	-3.79024795	0.04418064	0.03649406	0.00218420	-0.00414111	0.00768659	-3.81775883	0.04709662	0.03013411	0.01102922
1983.1	0.29815232	-4.02720942	0.04359335	0.03685509	-0.00341089	0.26129723	0.00673825	-3.83696192	0.04697234	0.04711016	-0.00290282
1983.2	-0.08988094	-3.80833889	0.04434819	0.02437164	0.00422535	-0.11425258	0.01997655	-3.79024795	0.04418064	0.03649406	0.00218420
1983.3	0.03495200	-3.69771840	0.04184428	0.02692166	0.00674292	0.00803034	0.01492262	-4.02720942	0.04359335	0.03685509	-0.00341089
1983.4	-0.01459601	-3.57294702	0.04097574	0.02925536	0.01086362	-0.04385136	0.01172038	-3.80833889	0.04434819	0.02437164	0.00422535
1984.1	0.14741864	-3.62137035	0.04146334	0.03136926	0.00297382	0.11604938	0.01009408	-3.69771840	0.04184428	0.02692166	0.00674292
1984.2	-0.02940821	-3.49548608	0.04012547	0.02037916	0.00049428	-0.04978738	0.01974631	-3.57294702	0.04097574	0.02925536	0.01086362
1984.3	0.02574864	-3.43619263	0.03895161	0.01572584	0.00257134	0.01002280	0.02322577	-3.62137035	0.04146334	0.03136926	0.00297382
1984.4	0.09825946	-3.44083258	0.03967792	0.02244133	0.00243212	0.07581813	0.01723659	-3.49548608	0.04012547	0.02037916	0.00049428
1985.1	0.17500569	-3.53591805	0.03991245	0.03140190	0.01483933	0.14360380	0.00851056	-3.43619263	0.03895161	0.01572584	0.00257134
