DATE	r	dp	rf	inf	dc	rr	rrf	z1	z2	z3	z4
1979.2	-0.05762593	-2.68818875	0.02687705	0.04393770	-0.05076990	-0.10156364	-0.01706065	-2.63121417	0.02149855	0.02214113	0.01113898
1979.3	0.04598242	-2.67541846	0.02960127	0.05929289	0.01195765	-0.01331047	-0.02969162	-2.79591467	0.02737050	0.02877896	0.05233739
1979.4	-0.07051474	-2.52875823	0.03139371	0.02526450	0.00448028	-0.09577924	0.00612920	-2.68818875	0.02687705	0.04393770	-0.05076990
1980.1	0.05459140	-2.49574517	0.03688939	0.05264373	-0.03467275	0.00194767	-0.01575434	-2.67541846	0.02960127	0.05929289	0.01195765
1980.2	0.13039561	-2.53224986	0.03749263	0.05188484	-0.00795366	0.07851077	-0.01439220	-2.52875823	0.03139371	0.02526450	0.00448028
1980.3	0.08393022	-2.53362222	0.03667359	0.01671348	-0.02063810	0.06721674	0.01996011	-2.49574517	0.03688939	0.05264373	-0.03467275
1980.4	0.02910530	-2.49852699	0.03363272	0.02005537	0.01620570	0.00904993	0.01357736	-2.53224986	0.03749263	0.05188484	-0.00795366
1981.1	0.04562707	-2.49527219	0.03070923	0.03022452	0.00969164	0.01540255	0.00048470	-2.53362222	0.03667359	0.01671348	-0.02063810
1981.2	0.05223470	-2.51928694	0.02728086	0.04117220	0.00519882	0.01106251	-0.01389134	-2.49852699	0.03363272	0.02005537	0.01620570
1981.3	-0.10579950	-2.38597757	0.02853298	0.01666705	0.00192735	-0.12246655	0.01186593	-2.49527219	0.03070923	0.03022452	0.00969164
1981.4	0.14740656	-2.51023677	0.03266933	0.02610262	0.00132129	0.12130394	0.00656671	-2.51928694	0.02728086	0.04117220	0.00519882
1982.1	0.05942013	-2.54124846	0.03387299	0.01438874	0.00647618	0.04503139	0.01948425	-2.38597757	0.02853298	0.01666705	0.00192735
1982.2	0.02178595	-2.52318189	0.02940131	0.02971290	0.01037598	-0.00792694	-0.00031159	-2.51023677	0.03266933	0.02610262	0.00132129
1982.3	0.13100370	-2.61773429	0.02884504	0.00000000	0.01024013	0.13100370	0.02884504	-2.54124846	0.03387299	0.01438874	0.00647618
1982.4	0.05827363	-2.64000378	0.02362292	0.00767463	0.01089153	0.05059899	0.01594828	-2.52318189	0.02940131	0.02971290	0.01037598
1983.1	0.09470545	-2.70342093	0.02373662	0.00761618	0.01317995	0.08708927	0.01612044	-2.61773429	0.02884504	0.00000000	0.01024013
1983.2	0.14031657	-2.81770325	0.02489345	0.01953481	0.01020979	0.12078177	0.00535865	-2.64000378	0.02362292	0.00767463	0.01089153
1983.3	-0.01626455	-2.77180503	0.02262009	0.01623652	-0.00309169	-0.03250107	0.00638357	-2.70342093	0.02373662	0.00761618	0.01317995
1983.4	0.06384578	-2.80085652	0.02191113	0.00874641	0.01172288	0.05509937	0.01316472	-2.81770325	0.02489345	0.01953481	0.01020979
1984.1	0.12434281	-2.88204651	0.02124608	0.00723069	0.00477377	0.11711212	0.01401539	-2.77180503	0.02262009	0.01623652	-0.00309169
1984.2	-0.04326560	-2.78430509	0.02023365	0.01855871	-0.00624519	-0.06182431	0.00167495	-2.80085652	0.02191113	0.00874641	0.01172288
1984.3	0.10690273	-2.83240667	0.02122312	0.00985230	0.01109289	0.09705043	0.01137082	-2.88204651	0.02124608	0.00723069	0.00477377
1984.4	0.10250153	-2.87572948	0.02387300	0.00975617	0.01563379	0.09274536	0.01411682	-2.78430509	0.02023365	0.01855871	-0.00624519
